latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
38.10088,-96.40517,312.15,1.19,1.08,2025-03-25,2046,A,35,6.1NRT,297.82,5.33,D
38.0993,-96.41833,339.63,1.19,1.08,2025-03-25,2046,A,89,6.1NRT,300.58,46.14,D
38.09772,-96.43141,326.26,1.19,1.08,2025-03-25,2046,A,79,6.1NRT,300.31,21.41,D
38.08354,-96.54882,334.98,1.17,1.08,2025-03-25,2046,A,85,6.1NRT,298.49,32.72,D
38.0914,-96.56366,320.87,1.17,1.08,2025-03-25,2046,A,30,6.1NRT,300.98,11.86,D
38.14403,-96.20818,342.25,1.21,1.1,2025-03-25,2046,A,91,6.1NRT,297.21,53.62,D
38.14241,-96.2217,384.44,1.21,1.09,2025-03-25,2046,A,100,6.1NRT,303.46,218.9,D
38.1408,-96.23519,335.91,1.21,1.09,2025-03-25,2046,A,87,6.1NRT,297.09,39.32,D
38.13919,-96.24866,315.47,1.21,1.09,2025-03-25,2046,A,41,6.1NRT,293.13,8.39,D
38.14603,-96.21393,360.72,1.21,1.1,2025-03-25,2046,A,100,6.1NRT,300.18,108,D
38.14448,-96.22745,357.35,1.21,1.09,2025-03-25,2046,A,98,6.1NRT,302.46,96.25,D
38.14293,-96.24094,322.85,1.21,1.09,2025-03-25,2046,A,76,6.1NRT,296.6,17.87,D
38.1059,-96.55855,315.32,1.17,1.08,2025-03-25,2046,A,62,6.1NRT,300.67,8.28,D
38.21565,-95.7748,312.96,1.28,1.12,2025-03-25,2046,A,43,6.1NRT,296.13,8.32,D
38.21115,-95.90352,312.55,1.26,1.11,2025-03-25,2046,A,59,6.1NRT,298.47,6.92,D
38.09406,-96.97366,315.66,1.13,1.06,2025-03-25,2046,A,60,6.1NRT,298.61,6.77,D
37.94302,-98.28275,313.6,1.03,1.01,2025-03-25,2046,A,28,6.1NRT,299.23,4.4,D
37.94148,-98.29412,315.52,1.03,1.01,2025-03-25,2046,A,52,6.1NRT,297.88,6,D
38.27788,-95.66959,334.03,1.29,1.13,2025-03-25,2046,A,87,6.1NRT,294.87,41.28,D
38.27624,-95.68403,346.08,1.29,1.13,2025-03-25,2046,A,93,6.1NRT,297.85,70.19,D
38.28778,-95.6714,339.59,1.29,1.13,2025-03-25,2046,A,90,6.1NRT,295.32,53.51,D
38.28613,-95.68582,371.03,1.29,1.13,2025-03-25,2046,A,100,6.1NRT,299.56,166.4,D
38.2845,-95.70013,321.41,1.29,1.13,2025-03-25,2046,A,72,6.1NRT,296.38,19.57,D
38.40957,-94.66116,310.22,1.47,1.2,2025-03-25,2046,A,23,6.1NRT,292.34,8.61,D
38.41694,-94.65266,311.6,1.47,1.2,2025-03-25,2046,A,58,6.1NRT,289.95,10.54,D
38.41528,-94.66913,342.69,1.47,1.2,2025-03-25,2046,A,92,6.1NRT,292.55,76.32,D
38.22701,-96.95534,334.57,1.13,1.06,2025-03-25,2046,A,86,6.1NRT,300.38,33.91,D
38.22544,-96.96792,322.52,1.13,1.06,2025-03-25,2046,A,74,6.1NRT,300.35,15.69,D
38.38202,-95.74499,314.4,1.29,1.13,2025-03-25,2046,A,67,6.1NRT,297.93,9.8,D
38.26273,-96.94225,315.28,1.13,1.06,2025-03-25,2046,A,61,6.1NRT,300.03,7.99,D
38.27202,-96.94417,346.25,1.13,1.06,2025-03-25,2046,A,93,6.1NRT,300.18,57.02,D
38.27048,-96.95673,338.46,1.13,1.06,2025-03-25,2046,A,89,6.1NRT,301.28,40.26,D
38.09253,-98.33947,351.68,1.03,1.01,2025-03-25,2046,A,96,6.1NRT,303.2,60.62,D
38.10139,-98.34141,333.28,1.03,1.01,2025-03-25,2046,A,84,6.1NRT,304.14,26.21,D
38.51036,-95.03368,319.8,1.4,1.17,2025-03-25,2046,A,76,6.1NRT,293.35,20.87,D
38.50868,-95.04946,324.8,1.4,1.17,2025-03-25,2046,A,81,6.1NRT,294.02,29.02,D
38.41367,-95.91035,312.09,1.26,1.12,2025-03-25,2046,A,50,6.1NRT,297.52,6.73,D
38.32008,-96.94089,316.76,1.14,1.06,2025-03-25,2046,A,65,6.1NRT,299.97,8.87,D
38.47755,-95.70342,325.5,1.29,1.13,2025-03-25,2046,A,81,6.1NRT,300.52,24.48,D
38.47966,-95.69604,325.4,1.3,1.13,2025-03-25,2046,A,81,6.1NRT,298.46,25.02,D
38.47808,-95.71056,316.96,1.29,1.13,2025-03-25,2046,A,65,6.1NRT,300.68,13.06,D
38.50395,-95.5664,328.4,1.32,1.14,2025-03-25,2046,A,83,6.1NRT,292.65,34.63,D
38.50236,-95.58101,316.5,1.31,1.14,2025-03-25,2046,A,45,6.1NRT,292.94,16,D
38.46606,-95.99877,333.28,1.25,1.11,2025-03-25,2046,A,86,6.1NRT,300.65,35.81,D
38.46449,-96.01275,338.5,1.25,1.11,2025-03-25,2046,A,90,6.1NRT,303.28,46.56,D
38.49841,-95.8895,362.05,1.27,1.12,2025-03-25,2046,A,75,6.1NRT,299.84,122.76,D
38.49681,-95.90367,314.67,1.27,1.12,2025-03-25,2046,A,63,6.1NRT,294.34,10.63,D
38.54408,-95.66328,322.2,1.3,1.13,2025-03-25,2046,A,78,6.1NRT,296.51,19.58,D
38.55402,-95.66512,324.91,1.3,1.13,2025-03-25,2046,A,80,6.1NRT,298.86,24.24,D
38.52274,-96.21278,316.38,1.23,1.1,2025-03-25,2046,A,70,6.1NRT,300.69,10.66,D
38.46223,-96.8119,314.36,1.15,1.07,2025-03-25,2046,A,26,6.1NRT,300.99,6.67,D
38.53889,-96.24389,313.36,1.22,1.1,2025-03-25,2046,A,16,6.1NRT,299.03,5.67,D
38.47316,-96.80087,316.13,1.16,1.07,2025-03-25,2046,A,63,6.1NRT,298.4,9.21,D
38.66005,-95.24649,310.43,1.37,1.16,2025-03-25,2046,A,61,6.1NRT,292.22,9.8,D
38.59323,-95.85458,319.63,1.28,1.12,2025-03-25,2046,A,75,6.1NRT,295.1,18.19,D
38.59161,-95.86889,309.67,1.28,1.12,2025-03-25,2046,A,56,6.1NRT,295.73,6.52,D
38.33901,-97.94176,328.41,1.06,1.03,2025-03-25,2046,A,80,6.1NRT,302.64,20.52,D
38.33747,-97.95348,359.03,1.05,1.03,2025-03-25,2046,A,99,6.1NRT,305.77,81.68,D
38.42353,-97.35703,318.82,1.1,1.05,2025-03-25,2046,A,69,6.1NRT,300.38,11.04,D
38.42199,-97.36924,336.91,1.1,1.05,2025-03-25,2046,A,88,6.1NRT,301.73,36.41,D
38.34798,-97.94369,316.82,1.06,1.03,2025-03-25,2046,A,63,6.1NRT,300.4,7.65,D
38.34644,-97.95541,347.55,1.05,1.03,2025-03-25,2046,A,94,6.1NRT,302.31,53.42,D
38.53754,-96.50564,363.43,1.19,1.09,2025-03-25,2046,A,100,6.1NRT,284.69,117.38,D
38.53596,-96.51893,365.72,1.19,1.08,2025-03-25,2046,A,100,6.1NRT,282.1,125.32,D
38.54706,-96.50745,379.13,1.19,1.09,2025-03-25,2046,A,100,6.1NRT,290.57,184.65,D
38.54547,-96.52073,375.54,1.19,1.08,2025-03-25,2046,A,100,6.1NRT,288.34,165.32,D
38.55658,-96.50926,344.25,1.19,1.09,2025-03-25,2046,A,92,6.1NRT,282.38,56.76,D
38.46508,-97.25173,329.63,1.11,1.05,2025-03-25,2046,A,82,6.1NRT,300.43,23.89,D
38.57166,-96.50517,312.59,1.19,1.09,2025-03-25,2046,A,40,6.1NRT,293.84,10.33,D
38.71407,-95.78063,315.23,1.29,1.13,2025-03-25,2046,A,69,6.1NRT,295.46,12.5,D
38.69131,-96.15299,328.93,1.24,1.11,2025-03-25,2046,A,83,6.1NRT,298.92,28.38,D
38.70102,-96.15479,318.85,1.24,1.11,2025-03-25,2046,A,74,6.1NRT,298.93,14.05,D
38.68354,-96.40916,346.05,1.21,1.09,2025-03-25,2046,A,94,6.1NRT,299.07,63.43,D
38.68199,-96.42262,370.62,1.21,1.09,2025-03-25,2046,A,100,6.1NRT,304.54,148.18,D
38.85316,-95.15002,307.75,1.4,1.17,2025-03-25,2046,A,39,6.1NRT,288.97,7.98,D
38.71862,-96.36038,334.76,1.21,1.1,2025-03-25,2046,A,87,6.1NRT,299.13,38.61,D
38.76833,-96.18767,335.74,1.24,1.11,2025-03-25,2046,A,75,6.1NRT,297.34,36.11,D
38.77802,-96.18953,342.84,1.24,1.11,2025-03-25,2046,A,92,6.1NRT,291.78,53.48,D
38.76886,-96.87856,310.29,1.16,1.07,2025-03-25,2046,A,42,6.1NRT,295.98,4.89,D
38.65812,-98.17963,318.43,1.05,1.02,2025-03-25,2046,A,69,6.1NRT,298.47,10.13,D
38.65657,-98.19133,315,1.05,1.02,2025-03-25,2046,A,61,6.1NRT,300.61,6.92,D
38.9112,-96.36777,333.42,1.22,1.1,2025-03-25,2046,A,86,6.1NRT,297.83,36.2,D
38.92083,-96.36961,338.38,1.22,1.1,2025-03-25,2046,A,90,6.1NRT,299.37,44.71,D
38.91921,-96.38342,333.47,1.22,1.1,2025-03-25,2046,A,77,6.1NRT,302.39,34.02,D
38.74192,-97.82088,379.78,1.07,1.03,2025-03-25,2046,A,100,6.1NRT,293.98,162.09,D
38.74037,-97.83285,390.51,1.07,1.03,2025-03-25,2046,A,100,6.1NRT,302.62,213.85,D
38.73882,-97.8448,390.93,1.07,1.03,2025-03-25,2046,A,100,6.1NRT,308.94,215.94,D
38.93045,-96.37146,339.95,1.22,1.1,2025-03-25,2046,A,90,6.1NRT,300.54,47.72,D
38.75096,-97.82279,317.27,1.07,1.03,2025-03-25,2046,A,60,6.1NRT,287.16,11.61,D
38.7494,-97.83477,365.79,1.07,1.03,2025-03-25,2046,A,100,6.1NRT,295.7,106.62,D
38.74784,-97.84676,373.86,1.07,1.03,2025-03-25,2046,A,100,6.1NRT,299.52,135.42,D
38.80971,-97.5117,328.71,1.1,1.04,2025-03-25,2046,A,82,6.1NRT,300.51,23.76,D
38.79527,-97.83892,313.49,1.07,1.03,2025-03-25,2046,A,31,6.1NRT,289.93,8.85,D
38.93135,-96.81646,325.66,1.17,1.08,2025-03-25,2046,A,49,6.1NRT,296.35,21.86,D
37.48783,-106.05322,393.58,1.81,1.32,2025-03-25,2046,A,100,6.1NRT,305.03,496.8,D
37.48388,-106.07262,386.81,1.82,1.32,2025-03-25,2046,A,94,6.1NRT,306.38,417.7,D
37.49515,-106.07636,328.14,1.82,1.32,2025-03-25,2046,A,57,6.1NRT,290.71,46.8,D
37.48447,-106.05673,384.47,1.81,1.32,2025-03-25,2046,A,100,6.1NRT,305,395.15,D
37.4804,-106.07609,353.05,1.82,1.32,2025-03-25,2046,A,96,6.1NRT,304.01,147.08,D
37.49572,-106.06044,353.65,1.81,1.32,2025-03-25,2046,A,97,6.1NRT,296.07,154.32,D
37.49167,-106.07981,346.35,1.82,1.32,2025-03-25,2046,A,93,6.1NRT,293.07,116.39,D
38.8633,-98.09159,317.66,1.06,1.03,2025-03-25,2046,A,67,6.1NRT,296.71,9.88,D
39.08139,-96.56584,344.25,1.2,1.09,2025-03-25,2046,A,93,6.1NRT,302.02,56.59,D
39.0798,-96.57925,327.21,1.2,1.09,2025-03-25,2046,A,81,6.1NRT,299.65,23.59,D
39.09096,-96.56759,314.74,1.2,1.09,2025-03-25,2046,A,50,6.1NRT,299.98,7.43,D
39.13771,-96.33839,317.19,1.23,1.1,2025-03-25,2046,A,68,6.1NRT,297.86,10.31,D
39.13607,-96.35229,317.82,1.23,1.1,2025-03-25,2046,A,71,6.1NRT,298.78,11.32,D
38.93747,-97.94868,342.58,1.07,1.03,2025-03-25,2046,A,91,6.1NRT,289.21,49.2,D
38.93591,-97.96064,369.98,1.07,1.03,2025-03-25,2046,A,100,6.1NRT,287.21,124.75,D
39.14029,-96.346,321.88,1.23,1.1,2025-03-25,2046,A,75,6.1NRT,298.42,15.79,D
39.03316,-97.41212,341.34,1.11,1.05,2025-03-25,2046,A,91,6.1NRT,301.48,45.01,D
39.03162,-97.42458,336.22,1.11,1.05,2025-03-25,2046,A,87,6.1NRT,303.45,35.16,D
39.34723,-96.81562,322.52,1.18,1.08,2025-03-25,2046,A,68,6.1NRT,292.34,21.47,D
40.15945,-93.17599,303.8,1.9,1.35,2025-03-25,2046,A,57,6.1NRT,277.04,16.92,D
39.94382,-97.19534,318.57,1.16,1.07,2025-03-25,2046,A,55,6.1NRT,291.41,14.6,D
38.54028,-107.95551,327.02,2.23,1.45,2025-03-25,2046,A,83,6.1NRT,305.67,48.63,D
38.53501,-107.9792,324.9,2.23,1.45,2025-03-25,2046,A,82,6.1NRT,305.04,41.05,D
38.55255,-107.96001,317.91,2.23,1.45,2025-03-25,2046,A,53,6.1NRT,305.36,17.63,D
38.5473,-107.98373,316.94,2.23,1.45,2025-03-25,2046,A,46,6.1NRT,304.49,14.75,D
41.36381,-88.15212,313.99,4,1.86,2025-03-25,2046,A,69,6.1NRT,286.01,91.1,D
41.38642,-91.14973,323.76,2.62,1.55,2025-03-25,2046,A,82,6.1NRT,291.71,80.87,D
41.38439,-91.18076,309.06,2.61,1.55,2025-03-25,2046,A,65,6.1NRT,291.41,28.06,D
41.28235,-93.06941,319.27,1.99,1.38,2025-03-25,2046,A,78,6.1NRT,292.25,40.03,D
41.28928,-93.05435,303.8,2,1.38,2025-03-25,2046,A,26,6.1NRT,289.22,7.27,D
41.28744,-93.07778,314.16,1.99,1.38,2025-03-25,2046,A,73,6.1NRT,292.29,27.56,D
41.55909,-90.03926,304.91,3.08,1.67,2025-03-25,2046,A,55,6.1NRT,288.78,24.21,D
41.55869,-90.04366,304.74,3.08,1.67,2025-03-25,2046,A,52,6.1NRT,288.66,22.5,D
41.59793,-91.84479,304.99,2.39,1.49,2025-03-25,2046,A,52,6.1NRT,290.33,13.65,D
40.80238,-100.2459,323.16,1,1,2025-03-25,2046,A,63,6.1NRT,291.48,16.12,D
40.81274,-100.23665,356.65,1,1,2025-03-25,2046,A,74,6.1NRT,291.59,71.26,D
41.72623,-93.40276,307,1.93,1.36,2025-03-25,2046,A,56,6.1NRT,293.28,12.08,D
41.85218,-92.25227,307.58,2.27,1.46,2025-03-25,2046,A,61,6.1NRT,288.75,20.46,D
41.86506,-92.25386,331.2,2.27,1.46,2025-03-25,2046,A,87,6.1NRT,290.8,94.7,D
41.86309,-92.28057,303.87,2.26,1.46,2025-03-25,2046,A,44,6.1NRT,289.21,12.07,D
41.81256,-93.46864,317.59,1.91,1.35,2025-03-25,2046,A,76,6.1NRT,291.78,30.43,D
41.81073,-93.4912,311.11,1.91,1.35,2025-03-25,2046,A,67,6.1NRT,293.12,16.86,D
41.2463,-99.85525,318.97,1.01,1,2025-03-25,2046,A,52,6.1NRT,288.89,12.49,D
41.24466,-99.86691,326.21,1.01,1,2025-03-25,2046,A,82,6.1NRT,292.83,19.89,D
41.25341,-99.86909,322.92,1.01,1,2025-03-25,2046,A,80,6.1NRT,294.82,16.53,D
42.37712,-92.83202,310.24,2.12,1.42,2025-03-25,2046,A,67,6.1NRT,290.42,22.13,D
42.38152,-92.81437,304.99,2.13,1.42,2025-03-25,2046,A,46,6.1NRT,289.35,10.28,D
42.37969,-92.8398,305.08,2.12,1.42,2025-03-25,2046,A,42,6.1NRT,290.16,10.76,D
40.74555,-105.56561,321.42,1.43,1.18,2025-03-25,2046,A,77,6.1NRT,290.6,29.34,D
40.7558,-105.56834,325.57,1.43,1.18,2025-03-25,2046,A,83,6.1NRT,288.77,36.43,D
40.75276,-105.58413,313.41,1.43,1.18,2025-03-25,2046,A,62,6.1NRT,288.44,18.02,D
42.7473,-93.26598,307.69,2.02,1.39,2025-03-25,2046,A,65,6.1NRT,289.28,17.23,D
42.52719,-96.82269,317.83,1.29,1.13,2025-03-25,2046,A,76,6.1NRT,296.77,17.03,D
42.9679,-98.03555,309.95,1.16,1.07,2025-03-25,2046,A,65,6.1NRT,295.4,6.94,D
43.08704,-98.93214,315.64,1.08,1.04,2025-03-25,2046,A,73,6.1NRT,293.72,12.64,D
44.95341,-98.46881,344.03,1.17,1.08,2025-03-25,2049,A,93,6.1NRT,293.33,60.86,D
44.95176,-98.48324,329.37,1.17,1.08,2025-03-25,2049,A,86,6.1NRT,293.39,32.29,D
44.96285,-98.47099,362.4,1.17,1.08,2025-03-25,2049,A,100,6.1NRT,295.58,114.38,D
44.96119,-98.48542,356.57,1.17,1.08,2025-03-25,2049,A,98,6.1NRT,296.7,94.59,D
45.34933,-111.95557,317.17,2.43,1.5,2025-03-25,2049,A,62,6.1NRT,282.37,58.7,D
45.34242,-111.9843,309.98,2.44,1.51,2025-03-25,2049,A,49,6.1NRT,285.02,34.62,D
48.09379,-105.02908,349.49,1.05,1.02,2025-03-25,2049,A,90,6.1NRT,296.1,61.45,D
46.78622,-111.91318,317.33,2.18,1.43,2025-03-25,2049,A,71,6.1NRT,287.93,45.72,D
46.80439,-111.89286,316.54,2.17,1.43,2025-03-25,2049,A,61,6.1NRT,287.85,42.31,D
46.79802,-111.92001,341.91,2.18,1.43,2025-03-25,2049,A,87,6.1NRT,287.82,143.2,D
46.40044,-117.55419,306.48,4.41,1.93,2025-03-25,2049,A,64,6.1NRT,287.79,48.71,D
46.53595,-117.34536,320.46,4.25,1.91,2025-03-25,2049,A,80,6.1NRT,291.8,135.44,D
46.52495,-117.34113,310.97,4.25,1.91,2025-03-25,2049,A,71,6.1NRT,291.3,66.83,D
46.54016,-117.35167,309.66,4.25,1.91,2025-03-25,2049,A,69,6.1NRT,291.27,57.5,D
38.43786,-121.56338,316.19,1.14,1.07,2025-03-25,2225,A,51,6.1NRT,300.54,8.63,D
38.43633,-121.57611,325.56,1.14,1.06,2025-03-25,2225,A,70,6.1NRT,300.87,21.44,D
45.22878,-123.17269,306.15,1.18,1.08,2025-03-25,2227,A,37,6.1NRT,294.03,5.6,D
45.91561,-119.0583,309.5,1.91,1.35,2025-03-25,2227,A,41,6.1NRT,290.74,15.71,D
46.25413,-118.10789,345.54,2.18,1.43,2025-03-25,2227,A,94,6.1NRT,297.79,148.91,D
46.25218,-118.13484,327.23,2.17,1.43,2025-03-25,2227,A,84,6.1NRT,297.33,61.42,D
46.25382,-118.11234,349.65,2.18,1.43,2025-03-25,2227,A,96,6.1NRT,298.3,175.86,D
46.252,-118.13942,315.66,2.17,1.43,2025-03-25,2227,A,74,6.1NRT,297.07,26.3,D
46.24179,-119.27177,310.15,1.87,1.34,2025-03-25,2227,A,41,6.1NRT,296.38,6.33,D
46.35019,-118.01488,374.17,2.21,1.44,2025-03-25,2227,A,100,6.1NRT,293.21,402.13,D
46.35107,-118.02294,369.1,2.21,1.44,2025-03-25,2227,A,100,6.1NRT,296.05,349.73,D
46.40446,-117.80183,321.78,2.28,1.46,2025-03-25,2227,A,80,6.1NRT,291.9,52.58,D
46.69686,-119.78794,315.39,1.78,1.31,2025-03-25,2227,A,70,6.1NRT,298.55,15.48,D
46.79838,-119.95043,313.4,1.75,1.3,2025-03-25,2227,A,0,6.1NRT,298.3,9.29,D
18.05306,-88.80043,304.91,1.03,1.01,2025-03-26,0308,T,62,6.1NRT,289.11,5.62,N
18.05168,-88.80992,310.83,1.03,1.02,2025-03-26,0308,T,81,6.1NRT,288.99,9.76,N
18.30591,-88.32523,302.91,1.01,1,2025-03-26,0308,T,52,6.1NRT,292.34,3.39,N
18.30459,-88.33452,308.26,1.01,1,2025-03-26,0308,T,74,6.1NRT,292.46,6.73,N
17.89025,-92.49174,310.4,1.63,1.26,2025-03-26,0308,T,80,6.1NRT,293.63,16.33,N
18.54584,-88.58221,302.83,1.02,1.01,2025-03-26,0308,T,49,6.1NRT,292.49,3.96,N
18.5445,-88.59158,303.87,1.02,1.01,2025-03-26,0308,T,55,6.1NRT,292.91,4.6,N
17.843,-93.11835,366.07,1.81,1.32,2025-03-26,0308,T,100,6.1NRT,293.74,244.62,N
17.84018,-93.1349,316.71,1.82,1.32,2025-03-26,0308,T,94,6.1NRT,291.95,31.89,N
17.88964,-93.19579,305.82,1.83,1.33,2025-03-26,0308,T,66,6.1NRT,292.02,12.96,N
17.90397,-93.18139,328.1,1.83,1.32,2025-03-26,0308,T,100,6.1NRT,292.64,59.79,N
17.90123,-93.19801,310.2,1.83,1.33,2025-03-26,0308,T,79,6.1NRT,292.11,19.1,N
17.90281,-93.17052,304.36,1.82,1.32,2025-03-26,0308,T,19,6.1NRT,292.33,9.66,N
17.89995,-93.1871,332.57,1.83,1.32,2025-03-26,0308,T,100,6.1NRT,292.98,74.07,N
17.98272,-93.31241,309.65,1.86,1.33,2025-03-26,0308,T,78,6.1NRT,292.25,20.53,N
17.96105,-93.65141,301.66,1.98,1.37,2025-03-26,0308,T,43,6.1NRT,291.62,9.55,N
18.06825,-93.42343,302.66,1.89,1.34,2025-03-26,0308,T,51,6.1NRT,292.45,9.79,N
18.10464,-94.34767,302.3,2.22,1.44,2025-03-26,0308,T,48,6.1NRT,291.93,11.42,N
18.42029,-93.19596,307.78,1.79,1.31,2025-03-26,0308,T,72,6.1NRT,294.56,13.61,N
17.92996,-96.06579,301.67,3.03,1.66,2025-03-26,0308,T,43,6.1NRT,289.87,17.8,N
19.16394,-89.65879,309.73,1.08,1.04,2025-03-26,0308,T,78,6.1NRT,290.77,9.35,N
19.48861,-89.64628,309.86,1.07,1.03,2025-03-26,0308,T,79,6.1NRT,293.45,8.42,N
18.36773,-96.36668,302.98,3.13,1.68,2025-03-26,0308,T,53,6.1NRT,288.6,23.88,N
19.53475,-89.52283,303.55,1.06,1.03,2025-03-26,0308,T,53,6.1NRT,292.38,4.13,N
19.44668,-92.08192,307.98,1.43,1.18,2025-03-26,0308,T,58,6.1NRT,292.25,11.52,N
19.44455,-92.09518,309.2,1.44,1.19,2025-03-26,0308,T,65,6.1NRT,292.05,13.14,N
30.94012,-88.01594,302.85,1.16,1.07,2025-03-26,0313,T,52,6.1NRT,288.99,7.75,N
31.8671,-90.6442,301.28,1,1,2025-03-26,0313,T,39,6.1NRT,285.69,5.96,N
34.94777,-83.29588,304.29,2.55,1.54,2025-03-26,0313,T,59,6.1NRT,282.36,32.4,N
34.96114,-83.30074,304.68,2.55,1.54,2025-03-26,0313,T,61,6.1NRT,280.84,33.9,N
35.0427,-82.725,314.23,2.79,1.6,2025-03-26,0313,T,89,6.1NRT,284.52,66.58,N
35.05701,-82.72437,314.34,2.79,1.6,2025-03-26,0313,T,87,6.1NRT,284.97,63.17,N
35.07101,-82.72803,317.86,2.79,1.6,2025-03-26,0313,T,96,6.1NRT,283.77,78.09,N
35.04694,-82.73054,306.73,2.79,1.6,2025-03-26,0313,T,22,6.1NRT,283.92,37.97,N
35.06115,-82.73115,313.56,2.79,1.6,2025-03-26,0313,T,28,6.1NRT,284.21,58.48,N
35.07724,-82.70245,325.59,2.8,1.6,2025-03-26,0313,T,100,6.1NRT,285.2,115.35,N
35.07516,-82.73505,302.43,2.79,1.6,2025-03-26,0313,T,19,6.1NRT,282.48,29.9,N
35.09947,-82.57841,300.93,2.86,1.61,2025-03-26,0313,T,35,6.1NRT,286.52,27.67,N
33.60044,-95.68483,300.05,1.35,1.15,2025-03-26,0313,T,13,6.1NRT,288.3,6.18,N
34.30464,-96.02518,309.71,1.37,1.16,2025-03-26,0315,T,78,6.1NRT,286.56,17.83,N
34.3021,-96.03946,303.74,1.37,1.16,2025-03-26,0315,T,57,6.1NRT,286.76,11.69,N
34.39786,-97.1665,307.65,1.59,1.24,2025-03-26,0315,T,67,6.1NRT,288.71,16.29,N
34.39476,-97.18309,312.67,1.6,1.24,2025-03-26,0315,T,85,6.1NRT,288.96,23.67,N
34.40553,-97.18618,300.87,1.6,1.24,2025-03-26,0315,T,21,6.1NRT,287.97,8.57,N
34.77689,-95.39528,316.12,1.25,1.11,2025-03-26,0315,T,93,6.1NRT,287.63,22.33,N
34.7746,-95.40855,314.18,1.25,1.11,2025-03-26,0315,T,89,6.1NRT,287.71,20.07,N
34.81246,-96.14316,300.94,1.36,1.16,2025-03-26,0315,T,36,6.1NRT,286.88,8.91,N
34.77931,-96.49439,301.88,1.43,1.18,2025-03-26,0315,T,45,6.1NRT,286.46,10.79,N
35.40504,-95.82409,303.1,1.28,1.12,2025-03-26,0315,T,53,6.1NRT,285.08,10.04,N
35.48265,-96.44662,308.38,1.38,1.16,2025-03-26,0315,T,74,6.1NRT,284.67,17.56,N
36.33501,-91.20332,304.61,1.02,1.01,2025-03-26,0315,T,61,6.1NRT,281.99,9.48,N
35.62996,-97.06198,313.48,1.48,1.2,2025-03-26,0315,T,87,6.1NRT,286.2,25.38,N
35.62706,-97.07777,304.52,1.48,1.2,2025-03-26,0315,T,60,6.1NRT,285.74,14.46,N
36.63946,-92.87453,313.18,1.01,1,2025-03-26,0315,T,87,6.1NRT,282.1,15.54,N
36.63789,-92.88547,323.7,1.01,1,2025-03-26,0315,T,100,6.1NRT,282.03,25.37,N
36.36395,-95.03493,311.41,1.14,1.07,2025-03-26,0315,T,79,6.1NRT,282.91,15.68,N
36.36192,-95.04732,315.42,1.14,1.07,2025-03-26,0315,T,91,6.1NRT,283.11,19.55,N
36.37322,-95.03735,300.23,1.14,1.07,2025-03-26,0315,T,10,6.1NRT,282.24,7.3,N
36.26806,-96.21513,302.66,1.3,1.13,2025-03-26,0315,T,51,6.1NRT,283.79,11.34,N
36.45533,-96.44666,311.1,1.32,1.14,2025-03-26,0315,T,22,6.1NRT,282.78,17.86,N
36.86731,-95.30471,305.31,1.15,1.07,2025-03-26,0315,T,64,6.1NRT,279.38,12.99,N
36.87607,-96.75899,303.09,1.35,1.15,2025-03-26,0315,T,46,6.1NRT,281.12,12.43,N
37.19667,-96.88313,314.23,1.35,1.15,2025-03-26,0315,T,89,6.1NRT,280.55,24.56,N
37.20445,-96.89097,305.73,1.35,1.15,2025-03-26,0315,T,65,6.1NRT,280.07,16.46,N
37.2347,-97.13417,307.89,1.39,1.17,2025-03-26,0315,T,73,6.1NRT,281.46,19.87,N
37.62167,-95.35564,306,1.13,1.06,2025-03-26,0315,T,66,6.1NRT,280.84,12.76,N
37.55306,-96.26293,321.32,1.24,1.11,2025-03-26,0315,T,100,6.1NRT,281.21,31.37,N
37.58584,-96.37808,303.12,1.25,1.11,2025-03-26,0315,T,53,6.1NRT,280.58,12.21,N
37.23586,-98.93673,304.07,1.77,1.3,2025-03-26,0315,T,58,6.1NRT,282.84,19.96,N
37.66385,-96.75691,302.9,1.31,1.13,2025-03-26,0315,T,52,6.1NRT,280.56,13.12,N
38.12238,-96.02457,305.44,1.19,1.08,2025-03-26,0315,T,64,6.1NRT,279.26,13.23,N
38.08313,-96.5472,317.16,1.25,1.11,2025-03-26,0315,T,95,6.1NRT,280.37,26.62,N
38.84425,-96.76139,317.94,1.25,1.11,2025-03-26,0315,T,96,6.1NRT,281.63,26.96,N
38.84183,-96.77527,300.06,1.25,1.11,2025-03-26,0315,T,14,6.1NRT,280.93,9.73,N
38.85387,-96.76421,311.95,1.25,1.11,2025-03-26,0315,T,84,6.1NRT,281.05,19.92,N
38.8901,-97.0312,313.69,1.28,1.12,2025-03-26,0315,T,88,6.1NRT,280.56,22.67,N
39.45229,-93.6963,300.76,1,1,2025-03-26,0315,T,33,6.1NRT,271.75,9.2,N
38.85135,-97.82428,303.77,1.41,1.17,2025-03-26,0315,T,57,6.1NRT,280.71,15.28,N
38.8485,-97.83981,310.54,1.41,1.18,2025-03-26,0315,T,80,6.1NRT,280.44,22.61,N
39.59482,-95.97169,303.23,1.13,1.06,2025-03-26,0315,T,54,6.1NRT,273.9,11.22,N
39.59988,-95.97884,308.74,1.13,1.06,2025-03-26,0315,T,75,6.1NRT,271.87,16.5,N
40.34381,-91.87926,311.81,1.04,1.02,2025-03-26,0315,T,83,6.1NRT,274.59,17.05,N
